VBB-Nr;HAFAS-Nr;NAME;KOORDINATE_Y;KOORDINATE_X;lat;lon
25321;9025321;S Olympiastadion (Berlin);5820501;4584364;52.511135;13.241111
25401;9025401;Berlin, MaikŠferpfad;5818688;4586144;52.494568;13.266854
25420;9025420;Berlin, KŸhler Weg;5818890;4585870;52.496426;13.262872
25422;9025422;Berlin, Waldschulallee/Harbigstr.;5819420;4585810;52.501197;13.262126
25423;9025423;S Messe SŸd (Berlin);5819160;4586380;52.498771;13.270450
25424;9025424;S Pichelsberg (Berlin);5820420;4583390;52.510557;13.226748
25425;9025425;Berlin, Jaffstr.;5819260;4586566;52.499640;13.273214
25451;9025451;Berlin, Alte Allee;5818382;4585916;52.491855;13.263419
25452;9025452;Berlin, Kiefernweg;5818556;4586048;52.493397;13.265406
25551;9025551;Berlin, MessegelŠnde/Verwaltung;5819440;4586700;52.501236;13.275233
25552;9025552;Berlin, MessegelŠnde/ICC;5819830;4586990;52.504694;13.279605
26101;9026101;U Neu-Westend (Berlin);5821110;4585630;52.516409;13.259910
26102;9026102;Berlin, Brixplatz;5821471;4585373;52.519693;13.256218
26105;9026105;S Heerstr. (Berlin);5820203;4585551;52.508273;13.258514
26151;9026151;Berlin, Hessenallee;5820880;4585910;52.514299;13.263974
26152;9026152;Berlin, Reichsstr./Kastanienallee;5820572;4586250;52.511478;13.268902
26153;9026153;Berlin, WŸrttembergallee;5820286;4586032;52.508943;13.265618
26154;9026154;Berlin, Westendallee;5821649;4585168;52.521324;13.253244
26171;9026171;Berlin, Altenburger Allee;5821350;4585490;52.518587;13.257910
26201;9026201;Berlin, U Theodor-Heuss-Platz;5820390;4586530;52.509798;13.272977
26202;9026202;U Kaiserdamm (Berlin);5820420;4587140;52.509971;13.281967
26203;9026203;Berlin, U Theodor-Heuss-Platz SŸd;5820290;4586480;52.508908;13.272215
26204;9026204;Berlin, Messedamm/ZOB/ICC;5820030;4587040;52.506483;13.280393
26205;9026205;Berlin, Knobelsdorffstr.;5820737;4587098;52.512826;13.281432
26206;9026206;Berlin, Kšnigin-Elisabeth-Str/Spandauer Damm;5821350;4587010;52.518347;13.280296
26207;9026207;S Westend (Berlin);5821384;4587277;52.518610;13.284237
26251;9026251;Berlin, Haus des Rundfunks;5820130;4586780;52.507423;13.276591
26271;9026271;Berlin, U Theodor-Heuss-Platz West;5820420;4586400;52.510088;13.271071
27101;9027101;Berlin, OberjŠgerweg;5828650;4579873;52.585026;13.176935
27201;9027201;Berlin, Johannesstift;5826630;4580970;52.566715;13.192624
27202;9027202;Berlin, Klinkeplatz;5825382;4581395;52.555439;13.198584
27204;9027204;Berlin, Havelschanze;5825380;4582010;52.555329;13.207649
27205;9027205;Berlin, Aalemannufer;5827381;4582318;52.573261;13.212685
27206;9027206;Berlin, Rauchstr.;5826070;4582052;52.561522;13.208439
27207;9027207;Berlin, Cautiusstr.;5826167;4581266;52.562511;13.196875
27251;9027251;Berlin, Mšgeldorfer Weg;5825870;4581310;52.559836;13.197451
27252;9027252;Berlin, SchŸlerbergstr.;5824989;4581481;52.551895;13.199756
27253;9027253;Berlin, Amorbacher Weg;5825910;4582030;52.560088;13.208075
27254;9027254;Berlin, Mertensstr.;5826496;4582106;52.565341;13.209340
27255;9027255;Berlin, Siedlung Hakenfelde;5827113;4582328;52.570851;13.212766
27256;9027256;Berlin, Goltzstr./Rauchstr.;5826030;4582360;52.561116;13.212970
27257;9027257;Berlin, Mertensstr./Goltzstr.;5826430;4582510;52.564687;13.215280
27258;9027258;Berlin, Rustweg;5827623;4582242;52.575446;13.211625
27259;9027259;Berlin, Werderstr.;5826767;4582201;52.567762;13.210808
27260;9027260;Berlin, Eschenweg;5826754;4582158;52.567651;13.210171
27261;9027261;Berlin, Hugo-Cassirer-Str.;5825904;4582760;52.559924;13.218835
27262;9027262;Berlin, Spandauer-See-BrŸcke;5825505;4582790;52.556334;13.219178
27263;9027263;Berlin, Ashdodstr.;5825920;4582880;52.560049;13.220608
27291;9027291;Berlin, Papenberger Weg;5827936;4582150;52.578272;13.210345
27292;9027292;Berlin, BŸrgerablage;5828612;4581925;52.584380;13.207194
27301;9027301;Berlin, Am Kiesteich;5824869;4579159;52.551159;13.165502
27302;9027302;Berlin, Falkenseer Chaussee/Stadtrandstr.;5825110;4578350;52.553441;13.153634
27304;9027304;Berlin, Wasserwerk Spandau;5825480;4579060;52.556663;13.164188
27305;9027305;Berlin, Freudstr./GoldkŠferweg;5825470;4578040;52.556720;13.149149
27306;9027306;Berlin, Waldkrankenhaus;5826088;4578656;52.562184;13.158376
27307;9027307;Berlin, Griesingerstr./Stadtrandstr.;5825863;4578577;52.560174;13.157158
27308;9027308;Berlin, Hochhausweg;5824775;4578300;52.550439;13.152818
27309;9027309;Berlin, Spektefeld;5824556;4578958;52.548376;13.162465
27351;9027351;Berlin, Paul-Gerhardt-Ring;5824590;4578760;52.548710;13.159554
27352;9027352;Berlin, Im Spektefeld/Schulzentrum;5824622;4578533;52.549031;13.156216
27353;9027353;Berlin, GlŸhwŸrmchenweg;5825468;4578443;52.556645;13.155090
27354;9027354;Berlin, Wolburgsweg;5825369;4579405;52.555616;13.169247
27355;9027355;Berlin, Frankenwaldstr.;5825240;4579780;52.554402;13.174744
27356;9027356;Berlin, Friedhof In den Kisseln;5825100;4580140;52.553091;13.180017
27358;9027358;Berlin, Sandwiesenweg;5826173;4579153;52.562876;13.165724
27359;9027359;Berlin, Bštzow-Bahn;5825951;4579589;52.560818;13.172099
27360;9027360;Berlin, Gliensteig;5825809;4579947;52.559490;13.177342
27361;9027361;Berlin, Schwanter Weg;5825664;4580292;52.558136;13.182393
27362;9027362;Berlin, Freudstr.;5825184;4578060;52.554148;13.149377
27363;9027363;Berlin, Am Bogen;5824990;4578750;52.552306;13.159502
27364;9027364;Berlin, Beerwinkel;5824935;4578924;52.551786;13.162054
27365;9027365;Berlin, SpektebrŸcke;5824274;4578897;52.545851;13.161499
27372;9027372;Berlin, Radelandstr./Pflegeheim;5826290;4578870;52.563968;13.161579
27401;9027401;Berlin, Falkenseer Chaussee/Zeppelinstr.;5824490;4580470;52.547562;13.184733
27402;9027402;Berlin, Pionierstr./Zeppelinstr.;5824930;4580520;52.551508;13.185577
27403;9027403;Berlin, Hohenzollernring/Falkenseer Chaussee;5824370;4580890;52.546422;13.190894
27404;9027404;Berlin, Dyrotzer Str.;5823810;4579350;52.541617;13.168064
27405;9027405;Berlin, Pausiner Str.;5825450;4580710;52.556152;13.188503
27451;9027451;Berlin, Spekteweg;5823869;4580396;52.541994;13.183492
27452;9027452;Berlin, Merziger Str.;5824179;4580430;52.544774;13.184068
27453;9027453;Berlin, Westerwaldstr.;5824617;4580019;52.548770;13.178117
27454;9027454;Berlin, MŸlheimer Str.;5824740;4579630;52.549932;13.172413
27455;9027455;Berlin, Falkenhagener Tor;5824790;4580840;52.550203;13.190259
27456;9027456;Berlin, ZweibrŸcker Str.;5824420;4580710;52.546898;13.188253
27457;9027457;Berlin, Viersener Str.;5823650;4579830;52.540109;13.175099
27458;9027458;Berlin, Leuthingerweg;5823830;4579090;52.541834;13.164237
28101;9028101;Berlin, Eiswerderstr.;5824560;4582170;52.547938;13.209805
28151;9028151;Berlin, Kirchhofstr.;5824263;4582059;52.545286;13.208096
28152;9028152;Berlin, Neue Bergstr.;5824870;4582170;52.550723;13.209882
29101;9029101;S Spandau Bhf (Berlin);5823080;4581370;52.534760;13.197652
29102;9029102;Berlin, Zeppelinstr./Seegefelder Str.;5823478;4580331;52.538490;13.182440
29103;9029103;Berlin, Falkenseer Platz;5823778;4581652;52.540989;13.201979
29104;9029104;Berlin, Borkzeile;5823280;4580870;52.536632;13.190334
29105;9029105;Berlin, Galenstr.;5823180;4581140;52.535693;13.194288
29106;9029106;Berlin, Borchertweg;5824064;4581045;52.543650;13.193104
29152;9029152;Berlin, Dallgower Str.;5823390;4580630;52.537655;13.186824
29153;9029153;Berlin, Jenneweg;5823765;4581177;52.540944;13.194976
29154;9029154;Berlin, Galenstr./Hohenzollernring;5823520;4581350;52.538717;13.197465
29155;9029155;Berlin, Askanierring;5824320;4581060;52.545947;13.193387
29156;9029156;Berlin, Flankenschanze;5823980;4581420;52.542839;13.198609
29157;9029157;Berlin, Schulzenstr.;5823540;4580080;52.539084;13.178756
29201;9029201;Berlin, WršhmŠnnerpark;5823900;4581920;52.542045;13.205958
29202;9029202;Berlin, Moritzstr.;5823511;4581571;52.538603;13.200719
29203;9029203;Berlin, HŸgelschanze;5824630;4581560;52.548658;13.200832
29204;9029204;Berlin, WindmŸhlenberg;5824620;4581120;52.548634;13.194345
29251;9029251;Berlin, Kurze Str./Mittelstr.;5824358;4581513;52.546221;13.200073
29252;9029252;Berlin, Predigergarten;5824260;4581760;52.545304;13.203689
29301;9029301;U Altstadt Spandau (Berlin);5823580;4581980;52.539161;13.206763
29302;9029302;S+U Rathaus Spandau (Berlin);5823169;4581512;52.535539;13.199766
29303;9029303;Berlin, Breite Str./Markt;5823230;4581850;52.536036;13.204761
29305;9029305;Berlin, Staaken Bhf;5823350;4577570;52.537740;13.141726
30101;9030101;Berlin, Krematorium Ruhleben;5822340;4583700;52.527759;13.231795
30102;9030102;Berlin, Polizeidirektion 2;5822400;4583458;52.528335;13.228245
30151;9030151;Berlin, GŸterbahnhof Ruhleben;5822430;4583010;52.528673;13.221653
30152;9030152;Berlin, Heidereuterstr.;5822420;4582060;52.528727;13.207656
30153;9030153;Berlin, Freiheit 16-43;5822670;4582990;52.530833;13.221419
30154;9030154;Berlin, Pichelswerderstr.;5822770;4582470;52.531810;13.213782
30155;9030155;Berlin, Werkring;5822480;4584090;52.528957;13.237576
30156;9030156;Berlin, Tiefwerderweg;5822126;4582041;52.526089;13.207303
30191;9030191;Berlin, KlŠrwerkstr.;5822540;4583780;52.529544;13.233024
30202;9030202;S Stresow (Berlin);5822840;4582190;52.532481;13.209675
30251;9030251;Berlin, Stresowplatz;5822990;4581990;52.533859;13.206765
30291;9030291;Berlin, Ruhlebener Str./Grunewaldstr.;5822620;4581810;52.530562;13.204022
31101;9031101;Berlin, BrunsbŸtteler Damm/Ruhlebener Str.;5822880;4581410;52.532957;13.198193
31102;9031102;Berlin, Ziegelhof;5822441;4581224;52.529041;13.195345
31103;9031103;Berlin, PŠwesiner Weg;5822953;4579964;52.533827;13.176906
31104;9031104;Berlin, Krumme GŠrten;5822380;4580990;52.528528;13.191883
31151;9031151;Berlin, Metzer Platz;5821999;4581355;52.525050;13.197167
31152;9031152;Berlin, Elsflether Weg;5822980;4581100;52.533902;13.193650
31153;9031153;Berlin, GrŸnhofer Weg;5823020;4580730;52.534316;13.188208
31154;9031154;Berlin, Nauener Str.;5822990;4580340;52.534104;13.182455
31155;9031155;Berlin, Egelpfuhlstr.;5822918;4579507;52.533580;13.170164
31156;9031156;Berlin, Harburger Weg;5822879;4579041;52.533297;13.163289
32101;9032101;Berlin, Am Omnibushof;5821160;4580627;52.517620;13.186240
32102;9032102;Berlin, Heerstr./Wilhelmstr.;5821050;4580140;52.516704;13.179041
32103;9032103;Berlin, Weinmeisterhornweg;5820409;4579644;52.511017;13.171583
32104;9032104;Berlin, Melanchthonplatz;5821613;4580802;52.521664;13.188927
32105;9032105;Berlin, Lutoner Str.;5822005;4580020;52.525302;13.177503
32106;9032106;Berlin, Gatower Str./Heerstr.;5820927;4580536;52.515540;13.184843
32152;9032152;Berlin, Fšlderichplatz;5821550;4581110;52.521053;13.193449
32153;9032153;Berlin, Kolonie Hasenheide;5821802;4580505;52.523406;13.184598
32155;9032155;Berlin, Rodensteinstr.;5820715;4579860;52.513735;13.174837
32156;9032156;Berlin, Karolinenhšhe;5820116;4579377;52.508423;13.167581
32157;9032157;Berlin, Seecktstr.;5822290;4580720;52.527759;13.187884
32158;9032158;Berlin, Seeburger Str./PŠwesiner Weg;5822124;4580315;52.526327;13.181877
32171;9032171;Berlin, Wilhelmstr.;5821230;4580440;52.518277;13.183503
32201;9032201;Berlin, Gatower Str./Weinmeisterhornweg;5820210;4580230;52.509143;13.180164
32251;9032251;Berlin, Sandheideweg;5820580;4580390;52.512444;13.182609
32252;9032252;Berlin, Zur HaveldŸne;5819570;4580210;52.503396;13.179715
32253;9032253;Berlin, Biberburg;5818986;4580242;52.498144;13.180046
32254;9032254;Berlin, Emil-Basdeck-Str.;5818460;4580260;52.493416;13.180184
32255;9032255;Berlin, Pfirsichweg;5818170;4580274;52.490808;13.180321
32256;9032256;Berlin, Gatow Kirche;5817720;4580410;52.486745;13.182214
32301;9032301;Berlin, Teltower Str.;5822240;4582660;52.527019;13.216450
32302;9032302;Berlin, Stš§enseebrŸcke;5820230;4582740;52.508948;13.217129
32351;9032351;Berlin, FreybrŸcke;5820584;4581614;52.512298;13.200635
32352;9032352;Berlin, Pichelswerder;5820410;4582170;52.510652;13.208780
32353;9032353;Berlin, Gštelstr.;5821860;4581740;52.523744;13.202804
32401;9032401;Berlin, Pichelsdorfer Str./Wei§enburger Str.;5821717;4581399;52.522510;13.197746
32402;9032402;Berlin, Alt-Pichelsdorf;5820681;4581362;52.513208;13.196948
32405;9032405;Berlin, Metzer Str.;5822041;4581130;52.525461;13.193863
32451;9032451;Berlin, Genfenbergstr.;5821170;4581400;52.517595;13.197627
32452;9032452;Berlin, Jaczostr.;5820780;4580970;52.514155;13.191199
32481;9032481;Berlin, Betckestr.;5821550;4581405;52.521009;13.197794
33101;9033101;U Zitadelle (Berlin);5823410;4582720;52.537522;13.217625
33103;9033103;Berlin, Zitadelle Spandau;5823520;4582490;52.538545;13.214263
33151;9033151;Berlin, Motorradwerk;5823370;4583110;52.537104;13.223361
34101;9034101;U Paulsternstr. (Berlin);5823510;4584820;52.538098;13.248593
34102;9034102;U Haselhorst (Berlin);5823592;4583676;52.539012;13.231757
34103;9034103;Berlin, Paulsternstr./Gartenfelder Str.;5824195;4584646;52.544280;13.246203
34104;9034104;Berlin, LŸdenscheider Weg;5824500;4584000;52.547120;13.236760
34105;9034105;Berlin, Haselhorster Damm/Gartenfelder Str.;5824060;4584270;52.543125;13.240628
34151;9034151;Berlin, Siedlung Haselhorst;5823920;4583950;52.541916;13.235877
34153;9034153;Berlin, Burscheider Weg;5824259;4584110;52.544937;13.238320
34154;9034154;Berlin, LŸdenscheider Weg/Daumstr.;5824224;4583670;52.544691;13.231827
34155;9034155;Berlin, Kolonie Haselbusch;5825120;4583590;52.552753;13.230874
34156;9034156;Berlin, Stadion Haselhorst;5824414;4583589;52.546410;13.230681
34158;9034158;Berlin, Kleine Eiswerderstr.;5824716;4583380;52.549155;13.227677
34160;9034160;Berlin, Daumstr./Rhenaniastr.;5825343;4583239;52.554810;13.225756
34161;9034161;Berlin, Haveleck;5825681;4583325;52.557834;13.227109
35101;9035101;U Siemensdamm (Berlin);5823420;4586500;52.537026;13.273323
35103;9035103;Berlin, Saatwinkler Damm/Rohrdamm;5824619;4585503;52.547955;13.258941
35104;9035104;Berlin, Quellweg;5823384;4586124;52.536762;13.267774
35105;9035105;Berlin, MŠckeritzbrŸcke;5824710;4586270;52.548652;13.270269
35106;9035106;Berlin, Gartenfeld;5824646;4584745;52.548316;13.247777
35151;9035151;Berlin, Wernerwerkdamm;5823241;4586071;52.535485;13.266956
35152;9035152;Berlin, Toeplerstr./Halemweg;5823562;4587405;52.538157;13.286695
35153;9035153;Berlin, Schweiggerweg;5823558;4587107;52.538169;13.282303
35154;9035154;Berlin, Goebelplatz;5823550;4586970;52.538119;13.280282
35155;9035155;Berlin, Popitzweg;5823410;4586874;52.536876;13.278831
35156;9035156;Berlin, Saatwinkler Damm 137;5824680;4585770;52.548461;13.262892
36101;9036101;U Rohrdamm (Berlin);5823394;4585791;52.536904;13.262870
36151;9036151;Berlin, Schaltwerk;5823460;4585360;52.537565;13.256536
36152;9036152;Berlin, Rohrdamm/Wasserwerk;5822769;4586106;52.531239;13.267349
36153;9036153;Berlin, Stra§e am Schaltwerk;5823920;4585750;52.541636;13.262401
36154;9036154;Berlin, Kšttgenstr.;5824176;4585656;52.543951;13.261082
36155;9036155;Berlin, Harriesstr.;5824419;4585573;52.546147;13.259922
37101;9037101;Berlin, Magistratsweg/BrunsbŸtteler Damm;5822838;4578674;52.532982;13.157872
37102;9037102;Berlin, Heidebergplan;5823701;4577941;52.540841;13.147275
37103;9037103;Berlin, BrunsbŸtteler Damm/Nennhauser Damm;5822784;4577733;52.532631;13.143996
37104;9037104;Berlin, Staakener Feldstr.;5823072;4577283;52.535283;13.137433
37105;9037105;Berlin, Gartenstadt Staaken;5823570;4578100;52.539641;13.149587
37106;9037106;Berlin, Klosterbuschweg;5823526;4578614;52.539172;13.157151
37107;9037107;Berlin, Stra§e 603;5824120;4578200;52.544568;13.151190
37108;9037108;Berlin, Eckenerweg;5823800;4578160;52.541699;13.150526
37109;9037109;Berlin, Dšberitzer Weg;5822328;4576990;52.528640;13.132943
37111;9037111;Berlin, Schulstr.;5822500;4577000;52.530184;13.133130
37113;9037113;Berlin, Am alten Gaswerk;5823177;4576815;52.536292;13.130561
37114;9037114;Berlin, BrunsbŸtteler Damm/Stadtgrenze;5823068;4576405;52.535371;13.124495
37122;9037122;Berlin, Brandwerder;5823115;4578608;52.535480;13.156965
37130;9037130;Berlin, Mšthlower Str.;5824480;4577260;52.547937;13.137421
37131;9037131;Berlin, Alfons-Loewe-Str.;5824600;4576980;52.549054;13.133322
37132;9037132;Berlin, Ungewitterweg;5823910;4577670;52.542757;13.143330
37133;9037133;Berlin, Seegefelder Weg;5824305;4577694;52.546303;13.143776
37151;9037151;Berlin, Louise-Schroeder-Siedlung;5822824;4578341;52.532904;13.152963
37152;9037152;Berlin, Zweiwinkelweg;5822810;4578030;52.532822;13.148378
37154;9037154;Berlin, Seegefelder Weg/Klosterbuschweg;5823962;4578654;52.543083;13.157844
37155;9037155;Berlin, Isenburger Weg;5823674;4577117;52.540715;13.135126
37156;9037156;Berlin, Fachinger Str.;5823674;4576944;52.540740;13.132577
37157;9037157;Berlin, Zeestower Weg;5824224;4577210;52.545644;13.136624
37158;9037158;Berlin, Oberdorfer Steig;5823775;4576901;52.541653;13.131967
37159;9037159;Berlin, Hauptstr.;5822525;4577502;52.530337;13.140532
37161;9037161;Berlin, Am Zeppelinpark;5822344;4576595;52.528839;13.127128
37166;9037166;Berlin, Melonensteig;5823960;4577158;52.543279;13.135797
37167;9037167;Berlin, Ferbitzer Weg;5824074;4576689;52.544369;13.128911
37168;9037168;Berlin, Albrechtshof Bhf;5824625;4576593;52.549334;13.127624
37169;9037169;Berlin, JŠnickendorfer Weg;5824521;4576695;52.548385;13.129103
37171;9037171;Berlin, Am Kurzen Weg;5823560;4577850;52.539587;13.145901
37191;9037191;Berlin, Finkenkruger Weg;5823560;4577680;52.539611;13.143396
37201;9037201;Berlin, Rudolf-Wissell-Siedlung;5821790;4578960;52.523524;13.161838
37202;9037202;Berlin, Sandstr.;5821245;4579523;52.518546;13.170000
37203;9037203;Berlin, Hahneberg;5821768;4577928;52.523475;13.146631
37204;9037204;Berlin, Reimerweg;5821567;4578552;52.521580;13.155775
37205;9037205;Berlin, Leubnitzer Weg;5821740;4579710;52.522966;13.172873
37206;9037206;Berlin, Weidenweg;5821970;4577330;52.525375;13.137869
37207;9037207;Berlin, Heerstr./Magistratsweg;5821510;4579041;52.520997;13.162964
37208;9037208;Berlin, Blasewitzer Ring;5821700;4579850;52.522586;13.174926
37209;9037209;Berlin, Buschower Weg;5822090;4576950;52.526507;13.132299
37211;9037211;Berlin, Heerstr./Nennhauser Damm;5822352;4576323;52.528949;13.123122
37251;9037251;Berlin, Baluschekweg;5821846;4579266;52.523983;13.166358
37252;9037252;Berlin, Springerzeile;5822246;4578839;52.527639;13.160163
37254;9037254;Berlin, Obstallee;5821389;4579729;52.519810;13.173069
37255;9037255;Berlin, Heerstr. 438-446;5821460;4578880;52.520571;13.160581
38103;9038103;Berlin, Landschaftsfriedhof Gatow;5818977;4578395;52.498332;13.152853
38104;9038104;Berlin, Alt-Gatow;5817350;4580474;52.483411;13.183067
38151;9038151;Berlin, Annenweg;5817122;4579845;52.481455;13.173755
38152;9038152;Berlin, Gatower Heide;5817190;4578359;52.482281;13.151903
38201;9038201;Berlin, Breitehornweg;5815888;4579574;52.470407;13.169473
38202;9038202;Berlin, Habichtswald;5816882;4577727;52.479604;13.142531
38203;9038203;Berlin, Waldschluchtpfad;5815810;4579960;52.469650;13.175133
38204;9038204;Berlin, Ritterfelddamm/Potsdamer Chaussee;5816627;4576194;52.477528;13.119913
38251;9038251;Berlin, Helleberge;5816320;4579910;52.474240;13.174520
38252;9038252;Berlin, Am Graben;5816844;4580223;52.478902;13.179251
38254;9038254;Berlin, Weg nach Breitehorn;5815618;4579370;52.468011;13.166408
38255;9038255;Berlin, General-Steinhoff-Kaserne;5815225;4579067;52.464524;13.161857
38256;9038256;Berlin, Au§enweg;5817495;4577242;52.485180;13.135535
39101;9039101;Berlin, Gutsstr.;5816340;4576270;52.474939;13.120966
39102;9039102;Berlin, Alt-Kladow;5814070;4577890;52.454315;13.144273
39103;9039103;Berlin, Hottengrund;5813072;4576647;52.445524;13.125763
39105;9039105;Berlin, Lanzendorfer Weg;5813421;4575880;52.448766;13.114564
39106;9039106;Berlin, Parnemannweg;5813835;4577491;52.452260;13.138351
39107;9039107;Berlin, Krampnitzer Weg/Selbitzer Str.;5813930;4576380;52.453270;13.122033
39108;9039108;Berlin, Waldallee;5815320;4576830;52.465696;13.128971
39109;9039109;Berlin, Krankenhaus Havelhšhe;5815016;4578857;52.462676;13.158718
39150;9039150;Berlin, Landstadt Gatow;5816080;4576710;52.472542;13.127380
39151;9039151;Berlin, Grimmelshausenstr.;5813901;4576833;52.452946;13.128689
39152;9039152;Berlin, Pottensteiner Weg;5813614;4576150;52.450463;13.118579
39153;9039153;Berlin, Neukladower Allee;5814692;4578537;52.459811;13.153935
39154;9039154;Berlin, Finnenhaus-Siedlung;5814330;4578140;52.456616;13.148011
39155;9039155;Berlin, Schallweg;5814260;4577650;52.456056;13.140788
39156;9039156;Berlin, Schwabinger Weg;5814498;4577466;52.458221;13.138137
39157;9039157;Berlin, Gredinger Str.;5814874;4577160;52.461642;13.133723
